text,label
"💯 second half boring tha still story interesting thi, so worth the money.",positive
"story weak thi, so not worth it. 🤦",negative
"😤 staff rude tha, so dubara try nahi karunga.",negative
"👍 packaging neat thi, so definitely recommend karunga.",positive
"delivery fast thi, so definitely recommend karunga. 💯",positive
"music bahut achha tha, so worth the money. 😊",positive
"waiting time bahut zyada tha lekin doctor polite the, so definitely recommend karunga. 👍",positive
"😶 service normal thi, so theek tha.",neutral
"🤦 waiting time bahut zyada tha, so bahut disappointed.",negative
"story weak thi, so bahut disappointed. 😡",negative
"service slow thi, so not worth it. 🤦",negative
"👍 price worth laga, so worth the money.",positive
"💔 staff rude tha, so bahut disappointed.",negative
"quality average thi, so average experience overall. 😐",neutral
"🔥 story interesting thi, so overall bahut satisfied.",positive
"food thanda serve kiya lekin service fast thi, so overall bahut satisfied. 😊",positive
"refund process slow tha, so bahut disappointed. 😤",negative
"acting excellent thi, so worth the money. 💯",positive
"billing charges zyada the, so dubara try nahi karunga. 🤦",negative
"delivery normal time par aayi, so nothing special. 😐",neutral
"😤 second half boring tha, so dubara try nahi karunga.",negative
"time pass movie thi, so nothing special. 🙂",neutral
"music bahut achha tha however second half boring tha, so dubara try nahi karunga. 😠",negative
"staff caring tha, so overall bahut satisfied. 💯",positive
"service fast thi, so worth the money. 😍",positive
"service slow thi, so dubara try nahi karunga. 😠",negative
"😡 music bahut achha tha however story weak thi, so not worth it.",negative
"delivery bahut late thi, so not worth it. 😡",negative
"💔 food thanda serve kiya, so dubara try nahi karunga.",negative
"story interesting thi, so overall bahut satisfied. 👏",positive
"billing charges zyada the, so not worth it. 😡",negative
"🤦 acting excellent thi however story weak thi, so bahut disappointed.",negative
"👍 product quality bahut achha hai, so definitely recommend karunga.",positive
"food thanda serve kiya, so dubara try nahi karunga. 😠",negative
"🙂 food average tha, so average experience overall.",neutral
"treatment effective tha still waiting time bahut zyada tha, so dubara try nahi karunga. 😡",negative
"acting excellent thi, so overall bahut satisfied. 💯",positive
"treatment effective tha, so overall bahut satisfied. 😊",positive
"🙂 food average tha, so nothing special.",neutral
"story weak thi, so bahut disappointed. 😡",negative
"😊 food taste bahut mast tha, so definitely recommend karunga.",positive
"food thanda serve kiya, so dubara try nahi karunga. 😠",negative
"🙂 service normal thi, so nothing special.",neutral
"waiting time bahut zyada tha, so not worth it. 🤦",negative
"😐 treatment okay tha, so theek tha.",neutral
"😠 waiting time bahut zyada tha, so dubara try nahi karunga.",negative
"👎 customer support ne reply nahi kiya, so bahut disappointed.",negative
"staff friendly the, so worth the money. 👍",positive
"😊 refund process slow tha still product quality bahut achha hai, so overall bahut satisfied.",positive
"acting excellent thi, so overall bahut satisfied. 😍",positive
"staff friendly the, so definitely recommend karunga. 💯",positive
"acting excellent thi, so definitely recommend karunga. 💯",positive
"experience normal tha, so theek tha. 🙂",neutral
"🤔 story average thi, so nothing special.",neutral
"😤 waiting time bahut zyada tha, so not worth it.",negative
"👍 service fast thi, so definitely recommend karunga.",positive
"delivery fast thi but delivery bahut late thi, so not worth it. 💔",negative
"product damaged aaya lekin delivery fast thi, so worth the money. 💯",positive
"staff caring tha, so overall bahut satisfied. 🔥",positive
"music bahut achha tha, so overall bahut satisfied. 🔥",positive
"🔥 staff caring tha, so definitely recommend karunga.",positive
"🙂 experience average tha, so average experience overall.",neutral
"👏 staff caring tha, so overall bahut satisfied.",positive
"😠 packaging neat thi lekin refund process slow tha, so bahut disappointed.",negative
"💔 second half boring tha, so not worth it.",negative
"doctor polite the however waiting time bahut zyada tha, so bahut disappointed. 😡",negative
"😐 quality average thi, so theek tha.",neutral
"🤦 movie bahut lambi thi, so not worth it.",negative
"treatment effective tha, so overall bahut satisfied. 😊",positive
"product okay tha, so theek tha. 🤔",neutral
"staff caring tha lekin staff rude tha, so dubara try nahi karunga. 👎",negative
"story interesting thi, so worth the money. 😍",positive
"food thanda serve kiya but service fast thi, so overall bahut satisfied. 😍",positive
"😍 packaging neat thi, so overall bahut satisfied.",positive
"😡 product damaged aaya, so bahut disappointed.",negative
"movie bahut lambi thi, so bahut disappointed. 💔",negative
"🤦 doctor polite the however billing charges zyada the, so not worth it.",negative
"story weak thi, so dubara try nahi karunga. 😤",negative
"staff caring tha, so definitely recommend karunga. 😍",positive
"🔥 treatment effective tha, so worth the money.",positive
"😠 delivery bahut late thi, so dubara try nahi karunga.",negative
"billing charges zyada the, so not worth it. 🤦",negative
"food taste bahut mast tha, so overall bahut satisfied. 👍",positive
"😐 service theek thi, so theek tha.",neutral
"music bahut achha tha, so overall bahut satisfied. 👏",positive
"story interesting thi, so worth the money. 👍",positive
"😊 service fast thi, so definitely recommend karunga.",positive
"product damaged aaya, so not worth it. 💔",negative
"🔥 product quality bahut achha hai, so worth the money.",positive
"product quality bahut achha hai, so worth the money. 👏",positive
"🤔 experience average tha, so average experience overall.",neutral
"music bahut achha tha, so definitely recommend karunga. 👍",positive
"story interesting thi, so definitely recommend karunga. 😊",positive
"😡 doctor polite the lekin staff rude tha, so bahut disappointed.",negative
"😠 service slow thi, so dubara try nahi karunga.",negative
"service slow thi however staff friendly the, so overall bahut satisfied. 🔥",positive
"product okay tha, so nothing special. 😶",neutral
"😠 story weak thi, so dubara try nahi karunga.",negative
"delivery fast thi, so worth the money. 💯",positive
"👎 story weak thi, so not worth it.",negative
"💯 doctor polite the, so worth the money.",positive
"🤦 delivery bahut late thi, so dubara try nahi karunga.",negative
"💔 story weak thi, so dubara try nahi karunga.",negative
"treatment okay tha, so average experience overall. 🙂",neutral
"😍 food taste bahut mast tha, so worth the money.",positive
"staff rude tha, so bahut disappointed. 💔",negative
"service fast thi, so definitely recommend karunga. 👏",positive
"movie bahut lambi thi, so not worth it. 😤",negative
"delivery fast thi, so overall bahut satisfied. 😊",positive
"🔥 treatment effective tha, so overall bahut satisfied.",positive
"🤔 product okay tha, so nothing special.",neutral
"staff caring tha, so overall bahut satisfied. 😊",positive
"acting excellent thi, so overall bahut satisfied. 👍",positive
"😶 experience normal tha, so average experience overall.",neutral
"delivery normal time par aayi, so theek tha. 😶",neutral
"😍 staff caring tha, so worth the money.",positive
"😊 movie bahut lambi thi lekin acting excellent thi, so worth the money.",positive
"😶 time pass movie thi, so nothing special.",neutral
"👏 story weak thi however music bahut achha tha, so overall bahut satisfied.",positive
"movie bahut lambi thi but music bahut achha tha, so worth the money. 👏",positive
"😊 music bahut achha tha, so overall bahut satisfied.",positive
"🔥 staff rude tha lekin doctor polite the, so definitely recommend karunga.",positive
"packaging neat thi, so overall bahut satisfied. 😊",positive
"staff rude tha, so bahut disappointed. 👎",negative
"staff friendly the, so definitely recommend karunga. 😊",positive
"😠 second half boring tha, so dubara try nahi karunga.",negative
"👍 staff friendly the, so worth the money.",positive
"💔 packaging neat thi still refund process slow tha, so bahut disappointed.",negative
"🙂 food average tha, so average experience overall.",neutral
"treatment effective tha still waiting time bahut zyada tha, so not worth it. 💔",negative
"😊 story weak thi still story interesting thi, so definitely recommend karunga.",positive
"price zyada laga, so bahut disappointed. 💔",negative
"👍 refund process slow tha but delivery fast thi, so worth the money.",positive
"😠 price zyada laga, so dubara try nahi karunga.",negative
"🔥 treatment effective tha, so overall bahut satisfied.",positive
"👍 story interesting thi, so worth the money.",positive
"waiting time bahut zyada tha, so not worth it. 🤦",negative
"waiting time bahut zyada tha, so dubara try nahi karunga. 🤦",negative
