text,label
"food taste darun chilo, so definitely recommend korbo. 🔥",positive
"customer support reply koreni, so not worth it. 🤦",negative
"movie okay chilo, so average overall. 😐",neutral
"delivery khub late chilo, so abar try korbo na. 💔",negative
"treatment okay chilo, so thik chilo. 🤔",neutral
"product quality khub bhalo, so worth the money. 🔥",positive
"price worth mone holo, so worth the money. 🔥",positive
"staff caring chilo, so worth the money. 👍",positive
"experience average chilo, so average overall. 🙂",neutral
"staff rude chilo, so abar try korbo na. 💔",negative
"product okay chilo, so average overall. 😐",neutral
"time pass movie, so average overall. 🙂",neutral
"movie okay chilo, so thik chilo. 🤔",neutral
"treatment effective chilo, so overall khub satisfied. 😍",positive
"service slow chilo, so khub disappointed. 😡",negative
"story weak chilo, so not worth it. 😡",negative
"doctor polite chilen, so worth the money. 🔥",positive
"music khub bhalo, so definitely recommend korbo. 😊",positive
"product quality khub bhalo, so definitely recommend korbo. 💯",positive
"experience average chilo, so thik chilo. 🤔",neutral
"movie okay chilo, so thik chilo. 🙂",neutral
"customer support reply koreni, so not worth it. 😤",negative
"story average chilo, so nothing special. 😐",neutral
"staff rude chilo, so abar try korbo na. 💔",negative
"staff caring chilo, so overall khub satisfied. 😍",positive
"second half boring chilo, so not worth it. 😤",negative
"price beshi mone holo, so abar try korbo na. 😠",negative
"experience average chilo, so thik chilo. 😐",neutral
"doctor polite chilen, so definitely recommend korbo. 😍",positive
"service thik chilo, so thik chilo. 😶",neutral
"doctor polite chilen, so overall khub satisfied. 😊",positive
"service normal chilo, so nothing special. 🤔",neutral
"price beshi mone holo, so khub disappointed. 💔",negative
"delivery normal time e esheche, so thik chilo. 🤔",neutral
"waiting time onek beshi chilo, so abar try korbo na. 👎",negative
"acting darun chilo, so overall khub satisfied. 😊",positive
"service thik chilo, so nothing special. 🙂",neutral
"billing charge beshi chilo, so abar try korbo na. 👎",negative
"story khub interesting chilo, so overall khub satisfied. 👍",positive
"staff friendly chilo, so worth the money. 💯",positive
"service normal chilo, so thik chilo. 🤔",neutral
"service thik chilo, so nothing special. 🤔",neutral
"food thanda chilo, so khub disappointed. 🤦",negative
"quality average chilo, so nothing special. 🙂",neutral
"movie onek lamba chilo, so abar try korbo na. 👎",negative
"delivery khub late chilo, so khub disappointed. 😡",negative
"story average chilo, so thik chilo. 😐",neutral
"service thik chilo, so average overall. 😶",neutral
"doctor polite chilen, so worth the money. 💯",positive
"service fast chilo, so definitely recommend korbo. 🔥",positive
"product okay chilo, so average overall. 🤔",neutral
"movie onek lamba chilo, so khub disappointed. 😤",negative
"refund process slow chilo, so abar try korbo na. 😡",negative
"service thik chilo, so nothing special. 😐",neutral
"delivery taratari esheche, so worth the money. 😍",positive
"staff friendly chilo, so worth the money. 👍",positive
"service normal chilo, so nothing special. 🙂",neutral
"delivery khub late chilo, so khub disappointed. 🤦",negative
"story khub interesting chilo, so definitely recommend korbo. 👏",positive
"food average chilo, so thik chilo. 😶",neutral
"service fast chilo, so worth the money. 💯",positive
"customer support reply koreni, so not worth it. 😤",negative
"food taste darun chilo, so overall khub satisfied. 👍",positive
"story weak chilo, so khub disappointed. 💔",negative
"delivery khub late chilo, so khub disappointed. 😤",negative
"food average chilo, so average overall. 🤔",neutral
"food thanda chilo, so khub disappointed. 👎",negative
"music khub bhalo, so overall khub satisfied. 🔥",positive
"refund process slow chilo, so abar try korbo na. 🤦",negative
"service slow chilo, so khub disappointed. 😤",negative
"refund process slow chilo, so abar try korbo na. 😤",negative
"customer support reply koreni, so khub disappointed. 🤦",negative
"waiting time onek beshi chilo, so not worth it. 🤦",negative
"food thanda chilo, so khub disappointed. 😠",negative
"delivery normal time e esheche, so average overall. 😐",neutral
"service fast chilo, so overall khub satisfied. 😍",positive
"movie okay chilo, so average overall. 😶",neutral
"doctor polite chilen, so worth the money. 🔥",positive
"service fast chilo, so worth the money. 💯",positive
"service normal chilo, so average overall. 🤔",neutral
"experience normal chilo, so average overall. 😶",neutral
"doctor polite chilen, so worth the money. 💯",positive
"treatment okay chilo, so nothing special. 🤔",neutral
"staff rude chilo, so not worth it. 😠",negative
"price beshi mone holo, so not worth it. 😤",negative
"staff friendly chilo, so overall khub satisfied. 😊",positive
"waiting time onek beshi chilo, so abar try korbo na. 😡",negative
"second half boring chilo, so abar try korbo na. 😡",negative
"billing charge beshi chilo, so khub disappointed. 💔",negative
"staff friendly chilo, so overall khub satisfied. 👍",positive
"second half boring chilo, so abar try korbo na. 💔",negative
"product quality khub bhalo, so overall khub satisfied. 👍",positive
"product damaged esheche, so not worth it. 🤦",negative
"customer support reply koreni, so not worth it. 😠",negative
"experience normal chilo, so average overall. 😶",neutral
"staff caring chilo, so worth the money. 🔥",positive
"treatment effective chilo, so overall khub satisfied. 😊",positive
"food average chilo, so thik chilo. 😶",neutral
"delivery taratari esheche, so worth the money. 👏",positive
"delivery khub late chilo, so not worth it. 😤",negative
"food thanda chilo, so abar try korbo na. 👎",negative
"price worth mone holo, so overall khub satisfied. 👏",positive
"staff rude chilo, so not worth it. 🤦",negative
"acting darun chilo, so overall khub satisfied. 🔥",positive
"movie onek lamba chilo, so abar try korbo na. 💔",negative
"story khub interesting chilo, so definitely recommend korbo. 🔥",positive
"treatment okay chilo, so nothing special. 🙂",neutral
"story khub interesting chilo, so overall khub satisfied. 🔥",positive
"price worth mone holo, so overall khub satisfied. 😊",positive
"time pass movie, so nothing special. 🙂",neutral
"refund process slow chilo, so not worth it. 🤦",negative
"delivery khub late chilo, so khub disappointed. 🤦",negative
"story weak chilo, so khub disappointed. 👎",negative
"waiting time onek beshi chilo, so abar try korbo na. 💔",negative
"service fast chilo, so worth the money. 😊",positive
"second half boring chilo, so not worth it. 🤦",negative
"second half boring chilo, so khub disappointed. 😠",negative
"movie onek lamba chilo, so abar try korbo na. 😤",negative
"doctor polite chilen, so worth the money. 💯",positive
"movie onek lamba chilo, so khub disappointed. 💔",negative
"service slow chilo, so khub disappointed. 👎",negative
"doctor polite chilen, so overall khub satisfied. 👍",positive
"waiting time onek beshi chilo, so not worth it. 🤦",negative
"second half boring chilo, so khub disappointed. 💔",negative
"product damaged esheche, so not worth it. 👎",negative
"customer support reply koreni, so khub disappointed. 👎",negative
"delivery taratari esheche, so worth the money. 👍",positive
"staff friendly chilo, so overall khub satisfied. 👏",positive
"delivery khub late chilo, so abar try korbo na. 😠",negative
"refund process slow chilo, so not worth it. 😡",negative
"staff rude chilo, so abar try korbo na. 😤",negative
"staff friendly chilo, so definitely recommend korbo. 💯",positive
"staff friendly chilo, so worth the money. 😍",positive
"waiting time onek beshi chilo, so not worth it. 😡",negative
"food taste darun chilo, so overall khub satisfied. 😊",positive
"story average chilo, so thik chilo. 🙂",neutral
"story weak chilo, so abar try korbo na. 😤",negative
"billing charge beshi chilo, so khub disappointed. 😠",negative
"music khub bhalo, so definitely recommend korbo. 👍",positive
"second half boring chilo, so not worth it. 💔",negative
