text,label
"music chala bagundi, so overall very satisfied. 🔥",positive
"movie okay ga undi, so nothing much to say. 😐",neutral
"movie okay ga undi, so it was fine. 😐",neutral
"😠 billing charges ekkuva anipinchayi, so very bad experience.",negative
"length ekkuva undi, so totally disappointed. 🤦",negative
"length ekkuva undi, so not worth the money. 😡",negative
"😊 service slow ga undi but food taste super ga undi, so happy with the service.",positive
"billing charges ekkuva anipinchayi, so very bad experience. 💔",negative
"🤦 delivery fast ga vachindi still customer support respond cheyyaledu, so inka try cheyanu.",negative
"movie okay ga undi, so nothing much to say. 🙂",neutral
"staff rude ga behave chesaru kani doctors polite ga matladaru, so overall very satisfied. 👍",positive
"😍 packaging neat ga undi, so overall very satisfied.",positive
"👎 service quick ga undi kani food cold ga serve chesaru, so totally disappointed.",negative
"💔 delivery fast ga vachindi still refund process slow ga undi, so inka try cheyanu.",negative
"service slow ga undi, so inka try cheyanu. 😡",negative
"💯 delivery fast ga vachindi, so overall very satisfied.",positive
"😠 waiting time chala ekkuva undi, so very bad experience.",negative
"acting excellent ga chesaru, so happy with the service. 🔥",positive
"acting excellent ga chesaru but story weak ga undi, so inka try cheyanu. 😡",negative
"staff rude ga behave chesaru however doctors polite ga matladaru, so definitely recommend chestha. 😍",positive
"🔥 music chala bagundi, so overall very satisfied.",positive
"billing charges ekkuva anipinchayi, so totally disappointed. 👎",negative
"😶 service okay ga undi, so nothing much to say.",neutral
"second half boring ga undi still acting excellent ga chesaru, so happy with the service. 🔥",positive
"waiting time chala ekkuva undi, so very bad experience. 💔",negative
"😤 price ekkuva anipinchindi, so inka try cheyanu.",negative
"story average ga undi, so it was fine. 😐",neutral
"🙂 experience normal ga undi, so nothing much to say.",neutral
"story average ga undi, so it was fine. 🤔",neutral
"😍 story interesting ga undi, so definitely recommend chestha.",positive
"delivery normal time lo vachindi, so it was fine. 🙂",neutral
"experience normal ga undi, so average experience overall. 😐",neutral
"😊 music chala bagundi, so happy with the service.",positive
"😤 service slow ga undi, so totally disappointed.",negative
"service okay ga undi, so nothing much to say. 🤔",neutral
"staff rude ga behave chesaru, so very bad experience. 😡",negative
"packaging neat ga undi, so overall very satisfied. 👏",positive
"food cold ga serve chesaru, so totally disappointed. 😠",negative
"staff rude ga behave chesaru, so totally disappointed. 😡",negative
"movie okay ga undi, so nothing much to say. 😐",neutral
"service slow ga undi, so very bad experience. 😡",negative
"🔥 story interesting ga undi, so happy with the service.",positive
"length ekkuva undi, so not worth the money. 💔",negative
"staff friendly ga behave chesaru, so happy with the service. 👍",positive
"length ekkuva undi, so very bad experience. 💔",negative
"🙂 story average ga undi, so it was fine.",neutral
"treatment okay ga undi, so nothing much to say. 🙂",neutral
"story weak ga undi kani story interesting ga undi, so happy with the service. 🔥",positive
"treatment effective ga undi, so worth the money. 😍",positive
"😍 packaging neat ga undi, so worth the money.",positive
"music chala bagundi, so definitely recommend chestha. 💯",positive
"👎 music chala bagundi however length ekkuva undi, so not worth the money.",negative
"🔥 service quick ga undi, so happy with the service.",positive
"🤔 product okay ga undi, so average experience overall.",neutral
"refund process slow ga undi, so totally disappointed. 🤦",negative
"😊 treatment effective ga undi, so definitely recommend chestha.",positive
"👍 food taste super ga undi, so worth the money.",positive
"💔 staff rude ga behave chesaru, so not worth the money.",negative
"😤 staff caring ga behave chesaru but billing charges ekkuva anipinchayi, so totally disappointed.",negative
"👎 doctors polite ga matladaru but billing charges ekkuva anipinchayi, so inka try cheyanu.",negative
"customer support respond cheyyaledu, so not worth the money. 😠",negative
"🔥 story interesting ga undi, so overall very satisfied.",positive
"🤦 delivery fast ga vachindi kani product damaged ga vachindi, so not worth the money.",negative
"😤 second half boring ga undi, so inka try cheyanu.",negative
"😍 acting excellent ga chesaru, so worth the money.",positive
"👏 service slow ga undi still service quick ga undi, so overall very satisfied.",positive
"🤦 billing charges ekkuva anipinchayi, so inka try cheyanu.",negative
"treatment effective ga undi, so happy with the service. 👍",positive
"treatment effective ga undi, so happy with the service. 🔥",positive
"staff rude ga behave chesaru, so totally disappointed. 🤦",negative
"🙂 quality average ga undi, so average experience overall.",neutral
"😤 billing charges ekkuva anipinchayi, so very bad experience.",negative
"movie okay ga undi, so average experience overall. 😶",neutral
"price ekkuva anipinchindi, so totally disappointed. 👎",negative
"staff caring ga behave chesaru, so happy with the service. 🔥",positive
"waiting time chala ekkuva undi, so not worth the money. 👎",negative
"🙂 time pass movie, so it was fine.",neutral
"👎 product damaged ga vachindi, so inka try cheyanu.",negative
"👏 acting excellent ga chesaru, so happy with the service.",positive
"price ekkuva anipinchindi, so totally disappointed. 😤",negative
"treatment effective ga undi kani staff rude ga behave chesaru, so inka try cheyanu. 💔",negative
"💯 delivery fast ga vachindi, so worth the money.",positive
"story interesting ga undi, so overall very satisfied. 🔥",positive
"second half boring ga undi however music chala bagundi, so worth the money. 👏",positive
"😡 customer support respond cheyyaledu, so inka try cheyanu.",negative
"treatment effective ga undi, so happy with the service. 😊",positive
"product okay ga undi, so average experience overall. 🙂",neutral
"service normal ga undi, so average experience overall. 🤔",neutral
"😶 service normal ga undi, so average experience overall.",neutral
"delivery fast ga vachindi but delivery chala late ayindi, so inka try cheyanu. 👎",negative
"service quick ga undi still food cold ga serve chesaru, so totally disappointed. 😡",negative
"😍 treatment effective ga undi, so happy with the service.",positive
"staff friendly ga behave chesaru, so worth the money. 😍",positive
"💯 staff caring ga behave chesaru, so definitely recommend chestha.",positive
"💔 product quality chala bagundi but refund process slow ga undi, so totally disappointed.",negative
"😡 food cold ga serve chesaru, so totally disappointed.",negative
"👍 price ekkuva anipinchindi still staff friendly ga behave chesaru, so definitely recommend chestha.",positive
"🤔 quality average ga undi, so nothing much to say.",neutral
"😶 delivery normal time lo vachindi, so nothing much to say.",neutral
"🔥 delivery fast ga vachindi, so overall very satisfied.",positive
"🙂 treatment okay ga undi, so nothing much to say.",neutral
"💔 second half boring ga undi, so totally disappointed.",negative
"👍 staff friendly ga behave chesaru, so worth the money.",positive
"💔 story weak ga undi, so very bad experience.",negative
"billing charges ekkuva anipinchayi, so inka try cheyanu. 👎",negative
"story interesting ga undi, so definitely recommend chestha. 👏",positive
"length ekkuva undi, so very bad experience. 👎",negative
"story average ga undi, so it was fine. 🙂",neutral
"music chala bagundi, so overall very satisfied. 👍",positive
"💯 delivery fast ga vachindi, so happy with the service.",positive
"product quality chala bagundi, so overall very satisfied. 🔥",positive
"movie okay ga undi, so it was fine. 😶",neutral
"👏 staff caring ga behave chesaru, so definitely recommend chestha.",positive
"refund process slow ga undi, so totally disappointed. 😡",negative
"💔 acting excellent ga chesaru however length ekkuva undi, so totally disappointed.",negative
"🔥 service quick ga undi, so overall very satisfied.",positive
"😍 food taste super ga undi, so happy with the service.",positive
"product quality chala bagundi, so definitely recommend chestha. 🔥",positive
"delivery chala late ayindi, so not worth the money. 💔",negative
"😠 product damaged ga vachindi, so inka try cheyanu.",negative
